2/1!2:-1,8/3!3:0*11
4/4!1:0,9/3!2:0*-1
4/4!3:0,9/3!1:0*-8
0/1!3:1,8/4!2:1*-1
1/1!1:0,6/2!3:1*-1
1/1!2:0,6/1!2:-1*0
1/1!1:0,5/0!1:0*-1
3/4!2:1,5/1!1:0*1
1/0!2:-1,9/3!3:-1*-1
3/2!3:0,5/0!1:0*01
2/2!1:0,7/3!3:1*-1
2/3!2:1,6/1!3:0*-3
2/3!3:0,5/0!3:0*-1
3/3!2:0,7/1!1:-1*-1
1/1!1:0,8/2!1:-1*4
3/3!2:0,5/1!0:0*5
4/3!3:-1,7/2!3:0*-2
2/2!1:0,7/3!2:0*1
2/3!3:0,9/3!0:0*1
0/0!2:0,8/4!2:1*110
4/4!3:0,8/2!0:0*2
1/2!2:1,8/3!3:0*-12
1/2!3:0,6/2!1:1*1
3/3!1:0,6/2!0:0*2
2/3!2:1,9/4!3:0*-2
2/3!3:0,7/3!1:1*0
4/3!2:-1,6/0!2:-1*2
4/3!3:0,5/0!2:0*-19
3/3!2:0,6/0!0:0*2
0/0!3:0,9/3!2:0*1
3/3!2:0,9/4!0:0*2
2/2!2:0,9/3!1:-1*3
1/0!2:-1,7/1!1:0*-1
1/0!3:0,9/4!2:0*01
3/4!3:1,5/0!1:0*-3
1/2!2:1,8/3!2:0*2
4/4!3:0,6/2!0:1*1
2/2!2:0,7/3!2:1*-4
1/1!1:0,6/0!2:0*0
4/3!3:-1,7/2!1:0*-1
3/4!2:1,7/2!3:0*10
1/2!3:1,9/4!3:0*17
4/4!1:0,6/0!3:-1*-1
2/2!2:0,6/0!2:0*0
1/1!1:0,6/1!1:1*0
2/1!3:-1,5/1!0:1*2
1/1!1:0,5/1!2:0*11
3/2!3:-1,6/1!3:0*-2
4/4!3:0,6/0!1:-1*1
0/1!3:1,7/1!1:0*-1
3/2!2:-1,5/1!3:1*-1
3/2!3:0,9/4!3:0*-1
2/2!3:0,8/4!0:1*1
4/3!3:-1,6/0!2:-1*-2
1/1!3:0,9/2!0:-1*1
0/1!3:1,7/2!1:1*-1
0/0!3:0,7/1!1:-1*-1
2/2!1:0,7/1!2:0*-1
4/4!2:0,5/1!0:0*3
1/1!2:0,8/2!1:0*0
1/2!3:1,8/2!1:0*1
4/4!2:0,8/2!0:0*4
2/3!3:0,5/1!1:1*1
0/0!3:0,5/1!0:0*4
1/2!3:1,9/3!2:-1*-1
0/0!3:0,7/2!1:0*0
3/3!1:0,6/0!3:-1*-1
1/1!2:0,6/0!1:0*-3
4/4!1:0,7/4!1:1*2
2/2!1:0,7/4!0:0*2
1/1!2:0,8/1!2:-1*2
4/4!3:0,8/1!1:0*1
0/1!1:1,5/0!0:0*1
3/2!3:0,8/3!1:0*-2
0/0!1:0,8/4!2:0*1
1/1!1:0,8/4!1:0*4
2/1!3:-1,7/1!2:-1*-1
4/3!3:-1,7/3!3:1*11
3/3!1:0,7/3!2:0*-1
2/2!3:0,9/3!1:-1*-3
2/1!3:-1,9/4!1:0*-1
1/0!2:-1,8/3!3:0*-2
1/0!3:0,6/1!1:0*1
4/3!3:-1,6/1!0:0*2
2/1!1:-1,7/2!0:0*1
3/3!1:0,8/2!0:0*2
2/2!3:0,6/0!0:-1*1
0/1!3:1,9/4!1:0*-3
1/0!3:0,6/2!0:0*3
3/3!1:0,8/4!1:1*21
2/2!2:0,8/4!1:0*-10
4/4!2:0,6/0!0:-1*1
3/2!3:-1,6/2!1:1*0
2/2!3:0,7/4!1:1*-2
1/2!3:0,8/2!0:0*1
3/3!2:0,8/4!2:1*-4
2/3!2:1,5/0!2:0*01
2/3!3:0,9/4!2:0*-1
2/2!1:0,5/1!3:1*-1
2/2!2:0,5/2!2:1*-1
0/0!1:0,5/2!1:0*-1
1/1!1:0,8/2!2:0*2
1/1!2:0,5/0!0:0*1
2/1!3:0,5/1!0:0*1
1/2!2:1,5/0!2:0*-2
1/1!1:0,6/0!2:-1*21
0/0!3:0,9/4!1:0*-5
2/2!3:0,5/0!1:0*-1
0/1!3:1,8/3!3:0*-5
4/4!3:0,8/2!0:-1*1
3/3!2:0,7/3!3:1*-1
2/2!2:0,7/2!2:-1*-1
2/2!3:0,7/1!0:0*2
1/0!2:-1,6/2!1:1*2
3/2!3:0,5/0!3:0*01
2/3!3:1,6/1!1:0*-2
1/1!1:0,9/3!3:-1*1
1/1!3:0,9/3!2:0*1
2/3!1:1,8/3!3:0*1
2/3!2:0,7/2!0:0*1
3/2!2:-1,9/4!2:0*-2
3/2!3:0,9/4!1:0*-1
0/0!1:0,8/4!1:0*1
2/2!2:0,8/4!0:0*3
3/3!3:0,6/0!1:-1*-3
1/1!2:0,6/0!2:0*-2
2/2!1:0,9/4!1:0*-22
3/3!1:0,7/1!1:-1*0
1/2!3:0,8/3!2:0*-2
2/1!3:0,9/3!1:0*-2
0/0!2:0,8/2!2:-1*3
0/0!3:0,8/2!1:0*0
1/1!3:0,9/3!1:-1*-1
3/3!2:0,5/1!2:0*-1
0/1!3:1,8/2!0:-1*1
3/2!1:-1,5/1!3:1*-1
0/0!3:0,7/3!1:1*01
2/2!1:0,9/3!2:0*-1
4/4!2:0,6/2!1:1*-1
3/4!3:1,7/1!2:0*-1
2/2!3:0,5/1!0:0*2
2/1!3:-1,8/3!2:0*-1
0/0!3:0,5/2!1:1*-4
2/2!1:0,5/2!1:1*121
0/0!1:0,5/2!0:0*1
3/3!3:0,6/1!1:1*1
0/1!2:1,7/2!3:0*01
0/1!3:0,7/2!2:0*-3
1/2!3:1,9/4!2:0*-4
2/2!2:0,6/0!2:-1*-1
4/4!2:0,6/0!1:0*-2
3/3!1:0,6/0!1:0*4
1/2!3:1,9/4!1:0*-1
3/3!3:0,5/1!1:1*0
0/0!3:0,7/3!2:0*-1
1/1!3:0,9/4!1:1*0
2/2!1:0,5/0!1:0*-2
2/2!2:0,5/0!0:0*3
3/2!3:-1,6/2!3:1*01
4/4!1:0,6/2!2:0*01
2/1!3:-1,7/3!2:1*-1
4/4!2:0,5/0!1:0*-20
4/3!2:-1,9/3!1:-1*2
4/3!3:0,9/3!0:0*2
3/2!3:-1,9/4!3:0*78
3/2!3:0,8/4!1:1*-1
0/0!2:0,5/1!2:1*1099
1/0!3:0,8/3!3:0*-4
0/0!1:0,8/2!2:0*01
0/0!1:0,7/1!2:0*2
0/1!2:1,6/1!3:0*2
2/1!3:0,7/2!0:0*3
2/2!3:0,8/3!1:0*-1
3/3!2:0,5/0!1:0*2
3/2!3:-1,6/2!1:0*1
4/3!3:0,6/2!0:0*1
2/2!3:0,5/0!0:0*1
3/3!1:0,5/0!1:0*22
2/2!1:0,5/0!0:0*1
2/2!3:0,7/1!3:-1*-1
0/1!3:1,7/2!1:0*-2
1/1!1:0,9/3!0:0*2
3/3!1:0,5/1!2:0*01
1/1!1:0,7/3!2:0*-1
4/4!3:0,5/0!1:0*-2
2/3!2:1,7/2!1:0*229
1/1!1:0,7/2!0:0*4
1/0!3:-1,7/2!1:0*-3
3/2!3:0,6/1!2:0*-1
1/1!3:0,5/0!3:0*-250
3/4!3:1,5/0!2:0*01
3/3!3:0,7/1!1:-1*1
2/2!1:0,6/0!2:-1*-19
1/1!1:0,6/0!0:0*3
3/3!2:0,6/0!2:0*1
4/4!1:0,5/1!0:0*3
2/3!3:1,5/0!2:0*11
1/0!2:-1,7/2!2:0*19
2/1!3:-1,9/4!3:0*-5
3/4!3:1,7/2!1:0*-2
0/1!2:1,5/1!1:1*-1
2/1!3:0,5/1!3:1*1
2/3!3:1,5/0!1:0*-3
0/1!3:1,7/1!3:-1*11
2/2!3:0,7/1!2:0*-2
2/1!3:-1,5/0!2:0*-6
0/0!3:0,6/0!3:-1*320
1/1!2:0,6/1!2:1*-2
2/1!2:-1,8/4!1:0*-1
3/3!3:0,6/2!0:1*2
0/0!1:0,7/1!0:0*3
3/3!2:0,6/2!1:1*2
3/3!3:0,6/2!0:0*2
0/1!2:1,7/1!2:-1*-2
1/2!3:1,5/0!3:0*-23
3/3!3:0,8/4!1:0*-6
3/3!3:0,6/1!1:0*-22
3/2!2:-1,9/4!3:0*-4
3/3!3:0,8/2!0:0*5
3/3!3:0,5/0!1:0*-4
3/3!1:0,6/2!3:1*-1
3/3!2:0,6/2!2:0*-1
3/3!1:0,5/1!1:1*6
3/3!3:0,5/1!0:0*1
1/0!3:-1,7/2!2:0*-7
4/4!3:0,7/3!0:1*1
4/4!3:0,6/1!1:0*0
2/2!1:0,8/3!1:0*3
2/2!3:0,8/4!2:1*0
3/3!2:0,8/4!1:0*1
1/2!3:1,8/4!1:0*-1
2/2!2:0,7/3!0:0*7
0/0!1:0,5/1!1:0*3
0/0!2:0,5/1!0:0*9
1/2!1:1,7/2!3:0*1
1/2!2:0,6/1!0:0*1
2/1!3:-1,5/1!1:1*0
3/4!2:1,5/0!3:0*-145
3/4!3:0,8/3!1:0*-3
3/3!1:0,8/3!1:-1*2
1/1!1:0,8/3!0:0*2
4/4!2:0,9/4!2:1*2
4/4!1:0,6/2!1:1*3
4/4!2:0,6/2!0:0*4
3/2!3:0,6/2!0:0*3
4/4!1:0,6/0!1:0*-17
2/1!3:-1,5/0!3:0*-4
1/1!2:0,9/3!1:-1*129
0/0!2:0,7/1!1:0*3
0/1!2:1,8/2!2:0*-1
0/1!3:0,5/1!1:1*-1
4/3!2:-1,6/1!2:0*119
4/3!3:0,9/4!1:0*0
2/1!3:-1,5/1!3:1*-6
4/4!2:0,6/2!2:1*-16
1/1!3:0,8/3!0:0*1
0/0!1:0,8/3!1:0*1
3/3!1:0,7/1!2:0*0
2/1!2:-1,7/1!1:-1*01
2/1!3:0,8/3!3:0*-3
4/3!3:-1,5/0!3:0*-7
0/0!3:0,8/2!2:-1*-1
1/1!1:0,8/1!1:-1*01
3/3!2:0,6/1!1:0*-17
3/3!3:0,6/1!0:0*1
0/0!3:0,6/2!0:0*3
1/1!3:0,6/2!1:0*-5
3/4!3:1,6/1!2:0*-8
3/4!3:0,5/0!1:0*01
2/1!3:-1,5/0!1:0*-2
0/1!3:1,8/3!1:0*0
3/3!2:0,6/0!1:-1*0
2/2!1:0,6/0!0:0*2
3/3!3:0,7/1!2:0*0
2/2!1:0,7/2!1:1*-1
4/4!1:0,7/2!0:0*2
0/0!3:0,8/3!1:0*0
4/4!1:0,9/3!1:0*2
2/2!1:0,9/3!0:0*2
3/3!1:0,7/1!0:-1*2
2/3!3:1,6/0!0:0*3
2/3!3:1,6/1!3:0*-7
2/1!3:-1,8/3!1:0*-3
2/2!2:0,7/3!1:0*-2
2/2!1:0,7/1!3:-1*01
2/2!2:0,7/1!2:0*-1
2/2!3:0,8/4!0:0*3
2/2!3:0,6/0!0:0*6
2/2!1:0,8/3!0:0*4
4/4!1:0,9/4!1:1*0
0/0!1:0,5/1!2:0*-2
0/0!2:0,5/1!1:0*-1
1/1!1:0,5/1!1:1*999
2/2!1:0,5/1!0:0*2
3/3!1:0,5/1!2:1*3
3/4!3:1,5/0!0:-1*1
2/3!2:1,5/0!1:0*-1
2/3!3:0,9/4!3:0*-2
1/0!1:-1,6/0!0:-1*1
3/4!3:1,5/0!3:0*-7
1/2!3:1,6/2!2:1*-4
1/1!1:0,7/1!1:-1*54
2/2!2:0,7/1!0:0*3
1/0!3:-1,8/3!3:0*-6
4/4!3:0,9/3!3:-1*-1
3/3!1:0,6/1!0:0*2
4/4!3:0,6/1!3:0*-128
4/4!1:0,8/4!1:1*999
1/1!1:0,8/2!0:0*2
4/4!2:0,6/1!3:0*-147
1/2!3:1,8/2!3:-1*0
2/1!3:-1,8/2!2:0*-1
1/1!1:0,7/3!0:0*1
3/3!2:0,8/4!0:0*9
1/1!2:0,7/3!1:1*1282
1/1!3:0,7/2!0:-1*1
3/3!1:0,7/2!0:0*4
1/0!2:-1,7/2!3:0*0
0/0!3:0,6/1!2:0*22
3/2!3:-1,6/1!1:0*-2
3/4!3:1,6/1!3:0*80
0/0!1:0,9/4!1:0*-3
1/1!2:0,8/3!1:0*-31
1/2!3:1,8/2!0:-1*1
2/2!3:0,7/1!1:0*-4
3/3!1:0,6/2!1:0*1
0/0!2:0,6/2!0:0*3
0/1!2:1,8/4!1:1*-1
0/1!3:0,9/4!3:0*-1
2/2!2:0,6/1!1:0*-2
1/2!3:1,5/0!1:0*-3
0/0!2:0,8/3!1:0*-3
1/1!1:0,6/2!1:0*-1
3/2!1:-1,7/2!2:0*-1
2/2!1:0,8/4!0:1*2
3/2!3:-1,5/0!3:0*-3
1/0!3:-1,8/3!1:0*-1
3/3!3:0,7/2!1:0*0
4/4!1:0,7/2!1:0*-2
4/4!3:0,7/2!3:0*997
1/2!3:1,5/0!0:0*1
1/1!1:0,6/1!1:-1*1
2/2!1:0,9/4!0:0*2
1/0!3:-1,9/4!3:0*-3
1/2!3:1,8/3!2:0*-39
3/3!1:0,6/0!1:-1*2
3/3!2:0,8/2!0:0*2
2/2!3:0,5/1!1:0*1
4/4!2:0,8/3!1:0*-231
0/0!1:0,5/1!0:0*1
2/2!2:0,7/1!1:0*-2
2/2!3:0,9/4!2:0*-450
2/2!3:0,7/3!1:0*-124
1/1!3:0,7/3!0:1*3
4/4!3:0,8/3!3:0*40
1/1!3:0,7/2!1:0*-2
0/1!3:1,8/3!2:0*-7
0/0!2:0,6/2!1:0*-2
1/1!2:0,7/1!2:-1*-20
4/4!1:0,6/2!0:0*3
0/1!2:1,8/3!1:0*11
0/1!3:0,7/1!3:-1*20
4/3!3:-1,6/2!1:1*10
1/0!2:-1,6/1!1:0*832
0/0!1:0,6/1!0:0*4
2/2!2:0,6/1!3:0*-126
1/1!1:0,5/0!0:0*5
2/1!2:-1,8/3!2:0*2
4/4!2:0,7/2!1:0*2
4/4!3:0,8/3!1:0*1
3/2!1:-1,8/3!0:0*1
3/4!3:1,7/2!3:0*-3
1/1!2:0,5/0!1:0*-148
4/4!3:0,8/3!2:0*-164
0/0!1:0,7/1!1:0*1
2/2!1:0,7/1!0:0*2
0/0!3:0,8/4!1:1*-2
3/3!2:0,6/0!1:0*2
2/2!2:0,6/0!0:0*3
0/0!1:0,8/4!2:1*1
3/3!1:0,7/3!1:1*-303
2/2!3:0,7/3!0:0*1
3/2!3:0,6/1!3:0*0
3/2!3:0,6/2!3:1*3
2/2!2:0,8/3!0:0*5
2/2!2:0,6/1!2:0*9992
2/2!3:0,8/3!2:0*3
4/4!2:0,6/0!1:-1*0
4/4!3:0,6/1!0:1*1
3/4!2:1,6/1!3:0*-5
3/4!3:0,6/2!2:1*-1
4/4!2:0,6/2!1:0*21
2/3!3:1,9/4!3:0*-5
4/4!1:0,6/1!1:0*21
3/3!2:0,7/2!1:0*-399
2/1!3:-1,9/4!2:0*13
0/0!1:0,8/2!1:0*1
4/3!3:0,8/2!0:0*2
4/4!1:0,8/3!2:0*9984
1/1!2:0,6/2!2:1*-2
2/2!1:0,8/2!1:-1*383
3/3!1:0,7/1!2:-1*3
3/3!2:0,7/1!1:0*2
3/3!3:0,7/1!0:0*2
3/2!3:-1,9/4!2:0*-1
2/3!3:1,9/4!1:0*-1
2/1!2:-1,6/1!3:0*0
2/1!3:0,6/0!1:0*-2
4/4!3:0,8/4!3:1*2
2/2!1:0,9/2!1:-1*0
1/1!3:0,6/0!0:0*3
1/1!3:0,8/4!2:1*-1
2/2!3:0,6/0!1:-1*0
0/1!3:1,9/4!3:0*-464
4/3!3:-1,6/1!2:0*-6
4/3!2:-1,5/0!3:0*-1
1/1!2:0,9/4!1:0*-2
1/1!3:0,9/4!0:0*1
2/2!2:0,9/3!1:0*1
2/2!3:0,8/2!3:-1*-2
3/3!3:0,7/1!2:-1*-1
2/2!1:0,6/0!1:0*11
0/0!1:0,7/2!1:0*-2
0/0!2:0,6/1!3:0*-998
0/0!3:0,5/1!1:0*-8
1/1!3:0,7/1!3:-1*-49
4/4!2:0,6/3!1:1*-1
4/4!2:0,5/0!2:0*999
1/1!1:0,6/0!1:-1*3
3/3!2:0,9/3!2:-1*-54
4/4!2:0,6/1!1:0*20
4/4!3:0,8/2!1:0*-1
3/2!3:-1,6/1!2:0*-3
4/4!3:0,8/2!1:-1*12
3/3!2:0,8/1!0:-1*1
2/2!2:0,5/1!1:1*211
2/2!3:0,6/1!3:0*11
2/2!2:0,8/3!2:0*999
3/3!1:0,9/4!0:0*6
2/1!3:-1,7/2!2:0*-9
0/0!2:0,5/0!3:0*999
2/3!2:1,9/3!0:0*2
1/0!3:-1,7/2!3:0*-7
1/1!3:0,8/3!3:0*-46
2/1!2:-1,9/4!2:0*0
2/1!3:0,7/2!1:0*-3
3/3!3:0,9/4!1:0*-1
0/0!1:0,7/2!2:0*-147
1/1!3:0,5/1!3:1*-1
0/0!2:0,5/0!2:-1*0
2/2!2:0,7/2!3:0*998
2/3!3:1,5/0!3:0*-8
1/1!3:0,7/2!2:0*-725
4/4!1:0,9/3!2:-1*-2
4/4!3:0,7/2!1:0*-18
0/0!3:0,6/2!1:1*-18
1/1!1:0,6/2!0:0*1
0/0!2:0,6/2!1:1*4
0/0!3:0,6/1!0:-1*1
3/3!3:0,6/1!2:0*-102
4/4!1:0,6/1!2:0*999
0/0!3:0,9/4!2:0*999
0/0!1:0,8/3!2:0*-207
2/2!3:0,6/1!2:0*10-
0/0!2:0,9/4!2:0*996
0/0!3:0,6/1!1:0*1
0/0!2:0,9/3!2:0*1
4/4!2:0,9/3!1:0*0
4/4!3:0,9/3!0:0*1
0/0!2:0,9/4!3:0*997
3/3!2:0,6/1!2:0*998
2/2!1:0,8/4!3:1*1
1/2!3:0,6/1!0:0*8
4/4!2:0,7/2!3:0*999
4/3!3:-1,6/1!1:0*2
3/3!2:0,6/1!0:0*2
4/3!3:-1,6/1!3:0*-6
2/2!1:0,5/0!2:0*-502
2/2!3:0,9/4!1:0*-3
4/3!3:-1,5/0!2:0*-13
0/1!2:1,9/4!2:0*-11
0/1!3:0,5/0!1:0*0
1/1!1:0,9/3!1:-1*0
1/1!2:0,9/3!0:0*2
3/3!3:0,7/3!3:1*-2
2/2!2:0,7/3!2:0*-2
2/2!3:0,6/1!1:0*0
0/0!1:0,7/2!0:0*2
0/0!3:0,7/2!3:0*998
1/1!3:0,8/3!2:0*-77
3/4!2:1,8/3!1:0*1
4/4!1:0,8/3!0:0*9
3/3!1:0,7/2!2:0*999
2/2!1:0,6/1!0:0*7
3/3!2:0,7/2!2:0*-221
3/3!3:0,9/4!3:0*9989
2/2!3:0,5/0!2:0*76
4/3!3:-1,5/0!1:0*-2
4/4!3:0,5/0!3:0*998
2/2!2:0,8/4!1:1*20
2/2!3:0,5/0!3:0*998
3/3!2:0,9/4!3:0*996
1/1!3:0,9/4!3:0*-620
0/0!3:0,8/3!3:0*-4
2/2!3:0,8/3!3:0*-18
4/4!1:0,9/4!2:0*999
0/0!1:0,6/1!2:0*9989
0/0!2:0,6/1!1:0*-433
0/0!3:0,8/3!2:0*999
4/4!2:0,9/3!0:0*4
2/2!1:0,6/1!2:0*997
2/2!2:0,6/0!1:-1*126
1/1!2:0,5/1!2:1*-139
3/3!2:0,5/1!1:0*-11
2/2!2:0,7/1!2:-1*-3
2/2!3:0,8/4!1:1*21
3/3!1:0,7/2!3:0*999
2/2!2:0,5/0!2:0*-270
1/1!2:0,8/3!3:0*-412
1/1!3:0,7/3!1:1*2
4/4!1:0,7/3!0:0*4
1/1!3:0,5/0!2:0*999
3/3!3:0,8/4!0:0*6
4/4!2:0,9/4!3:0*999
0/1!3:1,7/2!2:0*-6
1/0!3:-1,9/4!2:0*-9
3/3!1:0,6/1!2:0*9972
0/0!2:0,7/2!2:0*9988
3/3!3:0,8/2!1:0*-4
3/3!1:0,9/3!1:-1*179
4/4!1:0,9/3!0:0*4
2/2!2:0,5/0!1:0*-191
1/1!2:0,7/2!1:0*-647
1/1!3:0,5/0!1:0*118
2/3!3:1,7/2!2:0*-48
2/2!3:0,9/4!3:0*-8
3/3!3:0,5/0!2:0*-776
1/1!1:0,6/1!3:0*997
1/2!3:1,8/3!3:0*-5
4/3!3:-1,7/2!2:0*-1
2/2!1:0,6/1!3:0*999
1/0!3:-1,6/1!2:0*-29
1/1!2:0,8/3!2:0*-499
3/4!2:1,7/1!3:-1*1
2/2!3:0,8/3!0:0*1
2/2!2:0,5/0!3:0*-205
4/4!2:0,6/2!2:0*1
3/2!2:-1,7/2!3:0*2
1/1!1:0,8/3!1:0*2
1/1!2:0,8/3!0:0*1
1/1!2:0,9/4!3:0*-450
1/1!3:0,9/4!2:0*-226
4/3!3:0,5/0!1:0*1
3/3!2:0,5/0!0:0*3
1/0!3:-1,6/2!2:1*-1
1/1!1:0,5/0!2:0*-217
1/2!3:1,6/1!2:0*-8
2/2!1:0,5/0!3:0*996
2/2!3:0,6/2!3:1*31
1/1!1:0,8/3!2:0*998
4/3!2:-1,6/2!2:0*01
1/1!2:0,7/2!3:0*-330
1/1!3:0,9/4!1:0*-1
4/4!1:0,5/0!3:0*-342
3/3!2:0,5/0!2:0*-431
3/3!3:0,9/3!3:-1*-2
4/4!3:0,6/1!2:0*8068
3/3!1:0,9/4!3:0*-472
1/1!1:0,9/4!2:0*-136
3/2!3:-1,8/3!2:0*-82
2/2!2:0,9/4!1:0*-2
3/2!3:-1,5/0!2:0*-6
0/0!1:0,8/3!3:0*997
0/0!2:0,7/2!3:0*-635
0/0!3:0,7/2!2:0*-307
3/3!2:0,9/4!2:0*997
3/3!3:0,7/2!3:0*810
3/3!2:0,6/1!3:0*996
3/3!3:0,5/0!3:0*-429
4/4!1:0,6/1!3:0*999
0/0!2:0,6/1!2:0*-519
0/0!3:0,9/4!3:0*-301
3/3!1:0,8/3!3:0*-999
3/3!2:0,9/4!1:0*-3
3/3!1:0,6/2!2:1*11
3/3!2:0,5/0!3:0*997
3/3!3:0,9/4!2:0*-462
2/2!2:0,9/4!3:0*-144
0/0!1:0,9/4!2:0*-995
3/3!1:0,9/4!1:0*2
0/0!2:0,7/3!0:0*3
0/0!1:0,7/2!3:0*999
4/4!1:0,7/1!0:0*5
0/0!2:0,9/4!1:0*-3
0/0!3:0,6/1!3:0*232
1/1!1:0,6/1!2:0*-700
3/2!3:-1,8/2!3:-1*1
2/2!1:0,6/2!1:1*62
1/1!2:0,6/2!0:0*9
2/2!1:0,9/4!3:0*-481
2/2!2:0,9/4!2:0*-544
1/1!1:0,9/4!1:0*21
3/4!1:1,6/1!3:0*-1
2/1!3:-1,8/3!3:0*-9
4/4!1:0,7/2!3:0*997
1/2!2:1,9/4!3:0*-4
1/1!3:-1,9/4!2:0*0
2/3!2:1,5/1!3:1*0
1/1!1:0,5/0!3:0*-138
4/4!1:0,8/3!3:0*999
4/4!3:0,5/0!2:0*997
1/0!3:0,8/2!0:-1*1
4/3!2:-1,9/3!2:-1*-2
1/1!2:0,9/3!1:0*12
1/1!3:0,9/3!0:0*3
3/3!1:0,9/4!2:0*999
1/0!2:-1,5/0!3:0*0
1/2!2:1,6/1!3:0*20
1/2!3:0,8/3!3:0*-2
3/3!3:0,8/2!2:0*-1
3/2!3:0,5/0!2:0*11
3/3!1:0,5/0!2:0*999
1/1!2:0,7/2!2:0*994
2/2!1:0,8/3!3:0*-156
4/3!3:-1,7/3!1:1*-1
1/2!3:0,8/2!3:-1*11
4/4!2:0,8/2!2:0*2
3/2!2:-1,6/0!0:0*2
1/2!2:1,6/2!2:1*01
2/2!1:0,7/1!1:-1*21
3/3!3:0,6/1!3:0*115
2/3!2:1,6/0!1:0*2
1/1!2:0,6/0!0:0*6
1/1!3:0,7/2!3:0*9
1/0!3:-1,7/3!1:1*0
0/0!1:0,6/1!3:0*999
0/0!2:0,8/3!0:0*3
1/1!1:0,7/3!1:0*2
1/1!3:0,8/3!1:0*-7
2/2!2:0,6/0!1:0*31
0/1!3:1,7/3!1:1*-1
4/3!1:-1,5/0!1:0*01
1/3!3:1,6/1!2:0*0
0/1!2:1,5/0!1:0*999
0/1!3:0,5/0!0:0*4
0/1!3:1,9/4!2:0*-22
3/2!2:-1,8/2!2:-1*-1
3/3!2:0,8/3!3:0*999
4/3!2:-1,6/0!1:0*2
4/3!3:0,6/0!0:0*1
1/1!3:0,6/3!1:1*-2
3/2!2:-1,8/3!1:0*3
1/1!2:0,6/0!2:-1*3
3/2!3:0,8/3!0:0*5
1/1!1:0,7/2!2:0*998
2/1!2:-1,7/2!1:0*850
4/4!2:0,8/3!2:0*996
1/0!2:-1,7/3!1:1*-1
4/4!2:0,7/2!2:0*999
4/3!3:-1,9/3!2:-1*0
2/3!3:1,9/4!2:0*-5
4/3!2:-1,6/2!1:0*1
1/1!3:0,6/2!0:0*2
3/3!1:0,5/0!3:0*997
4/4!2:0,8/4!2:1*993
0/1!3:1,7/2!3:0*-21
3/4!2:1,5/0!2:0*-1-
1/0!2:-1,8/3!1:0*3
1/0!3:0,7/2!2:0*3
3/4!3:0,8/3!0:0*3
2/2!1:0,9/4!2:0*996
1/2!2:1,6/0!1:0*2
1/2!3:0,6/0!0:0*2
2/2!1:0,8/3!2:0*995
4/4!3:0,7/2!2:0*9
3/3!1:0,8/2!1:0*1
1/0!2:-1,8/2!1:0*0
4/3!2:-1,9/4!1:0*6
4/3!3:0,9/4!0:0*4
1/2!2:1,5/0!3:0*189
1/2!3:0,5/0!2:0*-3
0/0!1:0,6/0!1:-1*139
2/2!2:0,8/3!1:0*17
4/4!2:0,7/1!2:-1*-1
3/2!2:-1,5/0!2:0*-6
1/0!2:-1,9/4!2:0*01
1/0!3:0,7/2!1:0*10
3/2!2:-1,5/0!3:0*20
1/2!3:1,8/2!2:-1*-1
2/3!2:1,5/0!3:0*-1
1/0!3:-1,8/3!2:0*-15
0/0!1:0,9/4!3:0*996
3/3!3:0,7/2!2:0*998
1/1!3:0,6/0!1:0*-3
1/2!2:1,8/2!2:-1*9
4/3!2:-1,5/0!2:0*11
4/3!3:0,9/4!2:0*01
3/2!2:-1,8/3!3:0*-4
1/1!1:0,9/4!3:0*997
4/4!1:0,5/0!2:0*994
3/3!3:1,7/2!2:0*-2
4/4!2:0,5/0!3:0*995
1/2!3:1,8/4!2:1*01
2/2!2:0,6/2!2:1*999
3/3!1:0,8/4!1:0*31
2/2!2:0,8/3!3:0*999
2/3!3:1,9/3!3:-1*23
4/4!1:0,7/2!2:0*999
1/1!1:0,7/2!1:0*2
1/1!2:0,9/3!2:0*0
1/0!3:-1,7/2!0:0*1
2/2!2:0,8/2!2:-1*326
4/4!2:0,6/1!2:0*998
1/2!2:1,6/1!1:0*6
0/0!2:0,6/1!0:0*3
1/1!2:0,5/0!3:0*9969
0/0!1:0,5/0!2:0*999
3/4!3:1,8/3!2:0*73
4/4!2:0,8/2!1:-1*39
3/3!2:0,7/2!3:0*998
1/1!2:0,9/4!2:0*9970
1/0!3:-1,6/0!1:0*-1
1/1!1:0,8/3!3:0*996
2/3!2:1,9/3!2:-1*76
4/3!2:-1,7/3!2:1*-3
0/1!3:1,5/1!2:1*-1
3/3!1:0,5/1!1:0*11
1/1!2:0,5/0!2:0*997
4/3!3:-1,9/4!2:0*-5
1/2!3:1,9/3!1:-1*-3
2/3!1:1,6/1!2:0*01
2/2!1:0,7/2!3:0*997
0/0!2:0,6/0!2:-1*213
3/3!2:0,7/3!2:1*9977
4/3!3:-1,6/0!1:0*-2
0/0!2:0,8/3!3:0*997
1/1!2:0,6/1!3:0*993
3/3!1:0,8/3!2:0*9983
0/1!3:1,7/1!2:-1*-1
0/0!1:0,5/0!3:0*997
1/1!1:0,7/2!3:0*994
2/2!1:0,7/2!2:0*997
4/4!1:0,9/4!3:0*997
4/4!2:0,8/3!3:0*997
0/0!2:0,8/3!2:0*997
3/3!1:0,6/1!3:0*995
0/1!3:1,5/0!2:0*-649
1/2!2:1,5/0!1:0*-1
3/3!1:0,6/1!3:0*1
