0/0!2:0,9/4!0:1*2
3/4!2:1,6/0!1:-1*1
3/3!3:1,5/0!2:0*-1
3/2!3:0,6/1!3:0*-2
2/3!3:1,9/3!0:0*1
3/4!3:1,6/1!3:0*-2
2/3!3:1,7/3!3:1*2
1/1!1:0,8/3!1:0*3
1/0!2:-1,8/2!0:-1*1
1/2!3:0,8/3!3:0*-2
3/3!2:0,6/0!1:0*01
3/3!2:0,5/0!1:-1*-1
2/3!3:0,6/1!3:0*-1
4/4!1:0,5/1!1:1*133
2/1!1:-1,8/4!2:1*-1
0/0!3:0,9/3!2:-1*-1
1/3!2:1,5/0!3:0*1
1/3!3:0,6/1!3:0*1
2/2!1:0,5/0!0:0*4
1/1!3:0,8/3!2:0*-427
4/3!2:-1,7/2!1:0*10
2/1!3:-1,5/0!0:0*1
3/3!1:0,6/3!1:1*31
2/2!2:0,9/3!2:-1*-3
1/0!3:-1,6/2!2:1*-1
3/2!2:-1,9/3!1:0*01
3/4!3:1,6/0!1:0*-1
1/2!1:1,8/3!3:0*1
2/1!2:-1,5/0!3:0*-4
4/4!2:0,7/1!2:-1*-12
0/0!1:0,7/3!2:1*0
3/4!3:0,7/3!2:1*-1
1/1!3:0,6/2!1:0*-2
2/2!1:0,8/4!2:1*2
0/1!2:1,7/2!3:0*-13
2/2!2:0,8/4!1:0*999
1/0!1:-1,8/4!0:0*1
1/2!3:1,8/2!0:0*1
4/4!2:0,7/1!1:-1*125
1/1!3:0,8/2!1:-1*5
3/3!1:0,7/0!1:-1*1
2/2!2:0,7/0!0:0*1
0/0!1:0,6/0!1:-1*621
4/4!1:0,8/3!1:0*998
1/2!3:1,6/2!2:1*-1
0/0!1:0,6/2!1:0*11
4/3!2:-1,6/2!1:1*2
1/1!3:0,7/2!3:0*0
2/3!2:1,7/3!2:1*-11
1/1!2:0,6/1!2:-1*2
4/3!2:-1,5/0!1:0*1
4/3!3:0,9/4!1:0*-23
3/4!1:1,5/0!0:0*1
3/2!1:-1,9/4!2:0*-1
3/2!2:0,6/0!2:0*-1
3/2!3:0,5/0!3:0*-2
1/0!3:0,9/3!1:-1*0
2/1!3:-1,5/0!1:0*-2
1/2!3:1,8/4!1:0*-2
3/4!1:1,7/2!3:0*-1
2/2!1:0,6/0!2:0*-1
1/2!3:0,9/4!2:0*-4
0/0!3:0,6/2!1:1*0
3/2!1:-1,8/3!2:0*2
4/4!3:0,8/3!1:0*2
0/0!1:0,7/3!1:0*2
3/4!3:1,8/4!3:1*0
1/0!1:-1,7/1!2:0*1
1/0!2:0,7/2!0:0*1
4/3!2:-1,7/2!3:0*-21
4/2!3:-1,9/4!3:0*1
2/2!1:0,6/2!3:1*2
3/3!1:0,6/2!2:0*6
3/2!3:-1,8/3!2:0*-4
2/2!3:0,9/4!0:0*1
2/2!2:0,9/3!2:0*1
4/4!1:0,7/1!1:-1*1
2/1!2:-1,7/1!0:0*2
3/4!2:1,9/4!3:0*0
3/3!3:0,9/4!3:0*0
4/4!1:0,7/3!3:1*1
4/3!3:-1,6/0!0:0*2
2/2!1:0,8/2!3:-1*01
3/4!3:1,8/3!3:0*-1
0/0!1:0,8/3!1:0*2
4/4!3:0,5/0!3:0*0
0/0!2:0,7/1!1:-1*-1
2/1!3:-1,8/4!1:1*-1
3/4!3:1,7/2!1:0*-1
1/1!3:0,8/4!1:1*-2
0/0!2:0,5/1!3:1*-1
3/4!3:1,6/1!2:0*2
2/1!2:-1,7/1!1:-1*1
0/0!1:0,7/1!0:0*3
1/1!2:0,8/2!2:-1*11
1/0!3:-1,7/2!3:0*-1
0/0!2:0,8/3!1:1*-1
4/3!1:-1,7/2!2:0*-1
3/2!3:-1,6/1!1:0*0
2/2!3:0,7/0!1:-1*-1
4/3!2:-1,9/4!3:0*-22
4/4!3:1,5/0!2:0*-2
0/1!2:1,7/1!2:-1*-1
2/3!3:1,6/1!2:0*-22
3/4!3:0,8/4!3:1*-1
4/4!1:0,7/3!1:0*01
0/0!1:0,9/4!1:1*2
0/0!2:0,9/4!0:0*2
2/2!1:0,8/4!1:1*7
2/2!2:0,6/0!3:-1*1
0/0!1:0,6/0!2:0*2
1/1!1:0,7/3!2:1*2
4/4!1:0,9/3!2:-1*0
4/3!2:-1,7/2!2:0*0
4/3!3:0,7/1!0:0*1
2/2!1:0,9/4!1:0*0
0/0!1:0,7/3!3:1*1
2/2!2:0,7/2!2:-1*0
1/1!1:0,9/3!2:-1*-3
4/3!3:-1,6/1!2:0*-18
3/1!3:-1,8/3!2:0*-1
1/2!3:1,9/3!2:-1*01
2/3!3:0,6/1!2:0*-2
2/2!2:0,6/0!2:-1*01
3/3!2:0,6/1!1:1*-1
4/4!2:0,5/0!1:0*-2
3/3!2:0,8/4!2:1*0
0/0!2:0,7/3!2:1*1
0/0!1:0,9/3!1:0*0
0/1!2:1,9/3!0:0*1
1/2!2:1,6/1!3:0*-315
1/1!3:-1,8/4!0:0*2
0/1!3:1,7/1!2:-1*-1
0/0!2:0,9/3!0:-1*2
4/4!1:0,8/2!1:-1*2
1/1!1:0,8/2!0:0*1
3/3!3:-1,7/1!1:-1*1
4/4!1:0,8/4!3:1*1
0/0!1:0,7/1!1:-1*128
0/0!2:0,6/2!1:1*2
0/1!2:1,9/4!2:0*2
0/1!3:0,7/2!2:0*0
1/1!2:0,7/2!1:0*0
1/0!3:-1,7/3!0:1*1
1/2!2:1,6/0!2:-1*0
3/4!3:0,6/0!1:0*1
4/4!1:0,6/0!0:0*1
3/3!2:0,9/3!3:-1*0
0/0!2:0,8/4!2:1*-207
3/3!1:0,6/0!2:-1*-3
2/3!2:1,7/2!3:0*-4
3/3!1:0,6/0!1:-1*2
4/4!3:0,6/0!0:0*1
4/4!2:0,6/1!1:1*1
3/4!3:1,6/1!0:0*1
2/2!2:0,9/4!1:0*-14
3/3!2:0,8/2!2:-1*-15
0/0!2:0,9/3!2:-1*1
0/0!3:0,8/1!0:-1*1
3/3!1:0,6/0!1:0*221
2/2!3:0,7/4!1:1*1
1/1!1:0,6/0!0:0*1
1/0!3:0,6/2!2:1*-1
4/2!3:-1,9/3!1:-1*01
0/0!2:0,6/1!2:0*-108
2/2!2:0,8/3!2:0*122
2/2!3:0,8/4!0:0*1
0/1!3:0,7/3!2:1*-1
2/2!3:0,5/0!2:0*3
1/0!2:-1,8/4!1:1*2
3/3!2:0,8/4!0:0*6
3/3!1:0,7/1!3:-1*2
2/2!1:0,5/1!1:1*-16
3/3!3:0,5/1!0:0*1
2/2!3:0,5/0!1:0*0
4/4!3:0,8/2!1:-1*01
1/2!1:1,7/3!1:1*-1
1/2!2:0,6/1!2:0*-3
1/2!3:0,6/1!1:0*-1
3/4!2:1,8/3!1:0*-1
3/4!2:1,7/2!1:0*-2
3/4!3:0,6/1!3:0*-2
1/2!3:1,9/4!2:0*-3
4/4!2:0,8/3!1:0*11
1/1!2:0,6/0!2:-1*-4
1/1!3:0,6/0!1:0*-1
1/2!1:1,9/4!2:0*-1
1/2!2:0,5/0!2:0*-2
4/4!1:0,5/0!1:0*-1
4/4!1:0,8/2!2:0*-1
3/3!1:0,5/1!2:1*9
0/2!3:1,6/1!2:0*-1
3/2!3:-1,5/1!2:1*-1
0/1!3:0,7/2!3:0*-1
1/1!3:0,5/0!2:0*-4
3/3!2:0,7/1!1:-1*21
3/3!3:0,5/0!3:0*-1
3/2!2:-1,5/1!1:1*1
3/3!2:0,5/1!1:0*-1
0/0!3:0,7/2!2:0*-4
2/2!1:0,8/4!1:0*20
0/0!2:0,9/4!2:0*9988
1/1!1:0,9/3!1:-1*31
1/2!2:1,6/1!2:0*-1
3/3!1:0,7/2!1:0*-1
4/4!2:0,6/0!2:-1*10
1/1!2:0,9/3!2:-1*01
4/4!3:0,5/1!2:1*-3
3/3!2:0,5/1!0:1*1
1/1!3:0,9/3!2:-1*-1
2/3!2:1,8/4!2:1*-4
2/3!3:0,7/2!1:0*-4
2/2!1:0,9/3!1:-1*0
2/2!3:0,6/2!3:1*9990
3/3!2:0,6/3!2:1*0
4/4!1:0,7/1!2:-1*2
0/0!3:0,8/3!3:0*2
0/0!1:0,8/4!2:1*1
3/3!1:0,8/3!1:-1*2
1/2!3:1,8/3!0:0*1
3/2!3:-1,6/2!1:0*1
1/1!1:0,8/2!2:-1*-2
1/2!2:1,9/3!2:-1*10
3/2!2:-1,6/0!2:-1*1
4/4!2:0,9/3!2:-1*-26
3/2!2:-1,5/1!2:1*1
0/0!2:0,8/3!1:0*-19
0/0!1:0,6/2!1:1*-1
1/2!2:1,8/3!3:0*-4
3/4!3:1,6/1!1:0*-1
4/4!2:1,5/1!2:1*-1
4/4!3:0,5/1!1:0*-2
2/2!3:0,5/1!0:0*2
1/1!2:0,8/2!1:-1*2
3/3!3:0,6/0!1:0*1
1/0!3:-1,6/0!0:0*1
2/3!3:0,9/3!3:-1*-1
2/1!2:-1,7/1!2:-1*-2
3/4!3:1,7/0!1:-1*-1
4/4!1:0,7/1!0:0*5
4/4!2:0,7/2!2:0*-243
0/1!2:1,6/1!3:0*-2
3/3!1:0,8/4!2:1*10
3/3!2:0,8/4!1:0*-1
0/1!2:1,7/2!2:0*-224
2/2!2:0,8/4!1:1*2
0/0!2:0,8/2!1:-1*-3
3/2!1:-1,6/1!3:0*-3
3/1!2:-1,5/0!1:0*-1
0/0!2:0,6/2!2:1*0
1/1!1:0,6/1!1:-1*3
3/3!1:0,6/1!0:0*2
4/4!1:0,5/1!2:1*-5
3/4!3:0,5/1!1:0*-1
2/3!2:1,9/4!2:0*-3
0/1!2:1,9/4!3:0*-164
0/1!3:0,9/3!1:0*-2
3/3!3:0,8/4!1:0*11
1/1!2:0,8/4!0:0*5
4/4!3:1,5/0!3:0*-1
3/4!3:1,7/2!3:0*-6
2/1!3:-1,8/3!2:0*-1
3/4!3:1,5/1!1:1*-2
2/3!3:1,5/0!2:0*-2
0/0!2:0,7/1!2:-1*11
0/0!3:0,6/1!2:0*01
2/3!2:1,7/3!1:1*01
4/3!1:-1,9/4!3:0*-3
2/3!3:0,9/4!2:0*-2
2/2!2:0,6/1!2:0*-180
4/4!1:0,9/3!1:-1*221
1/2!3:0,9/3!0:0*2
3/3!2:0,6/2!1:1*-1
0/0!1:0,9/3!2:-1*61
1/1!2:0,7/2!2:0*-305
1/0!3:-1,8/3!3:0*-3
3/3!1:0,6/2!2:1*232
4/4!2:0,8/3!0:0*6
2/1!2:-1,7/2!3:0*0
0/0!1:0,7/1!2:-1*-2
0/1!2:1,5/0!3:0*999
3/3!2:0,7/2!3:0*-209
2/3!3:1,7/3!2:1*-1
0/0!2:0,6/1!3:0*-998
3/3!1:0,8/4!1:1*-52
2/2!2:0,6/0!1:-1*0
1/1!2:0,5/0!2:0*-329
3/3!2:0,5/0!1:0*0
2/3!3:0,6/1!0:0*1
1/1!3:1,7/3!2:1*-1
0/0!1:0,8/4!1:1*3
2/2!2:0,5/1!2:1*-11
0/0!2:0,9/4!3:0*-208
3/4!1:1,6/0!2:-1*1
0/1!1:1,7/3!1:0*2
0/1!2:0,6/1!3:0*0
1/0!3:-1,7/2!2:0*-5
3/3!3:0,6/1!1:0*1
0/0!2:0,8/2!0:0*3
3/2!3:-1,5/1!1:0*-2
2/2!2:0,6/0!1:0*-1
2/3!3:1,5/0!3:0*-12
3/3!1:0,8/3!2:0*-204
2/2!1:0,8/2!1:-1*0
0/0!1:0,8/2!0:0*3
4/4!2:0,5/0!2:0*-121
4/4!1:0,9/4!3:0*-999
2/3!2:1,5/1!1:1*-2
2/2!3:-1,6/0!1:-1*-1
0/0!1:0,9/4!1:0*-2
3/3!2:0,8/3!3:0*-315
4/4!3:0,6/1!3:0*-8
3/3!1:0,6/1!2:0*998
1/1!1:0,6/0!1:0*2
2/2!2:0,6/0!0:0*2
1/0!2:-1,6/2!2:1*1
3/2!2:-1,8/4!1:1*0
1/0!3:0,8/4!0:0*2
0/0!1:0,8/3!2:0*998
3/3!2:0,9/4!2:0*-516
0/1!2:1,6/2!2:1*01
0/1!3:0,6/2!1:0*-1
4/4!1:0,8/3!2:0*-396
0/0!2:0,5/1!2:1*-1
2/1!1:-1,8/3!0:0*3
2/2!1:0,5/0!2:0*-311
2/2!2:0,8/3!3:0*-109
2/3!3:1,9/4!2:0*11
2/2!1:0,8/3!2:0*-144
4/4!1:0,6/2!2:1*01
2/2!1:0,8/3!3:0*-388
3/3!1:0,8/2!1:0*-2
0/0!2:0,5/0!3:0*-318
4/4!2:0,6/1!3:0*-999
4/4!1:0,8/3!3:0*-593
2/2!2:0,7/1!2:-1*0
3/3!2:0,6/2!2:1*1
0/0!2:0,7/1!0:0*4
2/2!1:0,5/0!3:0*-357
0/0!1:0,7/2!2:0*-330
4/4!2:0,7/3!1:1*-1
1/1!3:1,8/3!3:0*-1
0/0!1:0,8/3!3:0*-754
2/2!2:0,7/2!3:0*998
4/4!2:0,6/0!0:0*2
0/0!1:0,9/4!2:0*-703
3/4!2:1,7/2!3:0*-232
4/3!2:-1,7/1!1:-1*-3
4/3!3:0,6/1!3:0*-1
4/4!1:0,5/0!3:0*-368
1/1!2:0,6/0!0:0*6
2/2!1:0,9/4!3:0*-996
4/4!1:0,5/0!2:0*-579
2/1!2:-1,9/3!2:-1*-2
0/0!1:0,9/4!3:0*-999
0/0!2:0,7/2!3:0*-322
0/1!3:1,8/3!3:0*-4
2/0!3:-1,7/2!3:0*-1
4/4!2:0,7/3!2:1*119
2/2!1:0,7/3!1:0*-1
2/3!2:1,6/1!0:0*1
1/0!1:-1,8/3!3:0*3
1/0!2:0,8/3!2:0*1
3/2!2:-1,8/2!1:-1*0
3/3!3:0,8/2!0:0*1
2/2!2:0,7/3!2:1*21
1/1!3:1,9/4!1:0*-2
2/1!3:0,7/2!2:0*-1
1/2!2:1,8/3!1:0*1
1/2!3:0,8/3!0:0*1
3/2!3:-1,8/3!3:0*-3
3/2!3:0,6/0!1:0*-1
3/4!3:0,8/2!1:0*1
3/4!3:1,5/0!0:0*2
3/3!3:0,5/0!2:0*998
3/4!3:1,6/0!0:0*1
0/0!3:-1,8/2!1:0*-1
4/3!3:-1,5/0!2:0*-3
4/4!3:0,6/1!2:0*01
0/1!3:1,9/4!2:0*-1
3/4!3:1,5/0!3:0*21
4/3!3:-1,7/1!1:-1*-2
0/0!2:0,9/3!0:0*4
1/1!3:1,9/4!2:0*0
4/4!1:0,9/3!0:0*1
1/0!2:-1,9/4!1:1*1
4/4!3:0,6/1!1:0*-3
2/1!2:-1,5/1!2:1*-3
3/3!1:0,5/0!3:0*-517
4/3!2:-1,8/3!3:0*-1
4/2!3:-1,6/2!2:1*-1
4/3!2:-1,5/1!1:1*3
4/2!3:-1,6/1!2:0*0
1/1!3:1,9/3!1:0*1
4/3!2:-1,8/3!2:1*1
1/0!1:-1,8/3!1:0*-1
4/4!2:0,9/3!1:0*1
2/3!2:1,9/3!0:0*1
2/1!2:-1,6/2!1:0*1
2/1!3:0,6/2!0:0*3
2/1!3:-1,5/1!3:1*2
3/4!2:1,5/0!3:0*-318
1/0!2:-1,8/3!1:1*01
2/1!2:-1,7/3!1:0*-1
0/1!1:1,7/2!2:0*-1
4/3!1:-1,5/1!1:1*1
4/3!2:0,8/3!3:0*1
0/1!2:1,9/3!2:0*1
4/3!3:0,6/1!1:1*1
2/2!1:0,6/1!0:0*3
3/2!3:0,5/0!1:0*-3
1/2!3:0,6/1!0:0*2
2/2!3:0,5/0!3:0*-1
1/0!2:-1,8/3!2:0*-4
1/0!3:0,9/4!3:0*-3
4/4!3:0,6/2!1:1*-112
3/3!2:0,5/0!3:0*998
3/2!3:0,5/0!0:0*2
3/2!1:-1,8/3!1:0*1
0/0!3:0,8/3!0:0*1
3/3!2:0,6/1!2:0*999
1/1!2:0,8/2!0:0*2
0/1!3:1,9/3!1:-1*6
1/2!3:0,8/3!1:0*-1
3/3!1:0,8/1!1:-1*01
2/2!3:1,6/2!3:1*1
4/4!1:0,8/4!1:1*999
0/0!3:0,8/4!0:0*2
1/0!2:-1,6/2!0:0*1
1/0!2:-1,6/1!1:0*2
1/0!3:0,6/1!0:0*2
0/0!3:0,6/2!0:0*3
2/2!2:0,9/4!3:0*999
2/1!3:0,9/3!1:0*-2
2/1!3:0,7/2!0:0*5
3/3!1:0,5/0!1:0*-3
3/3!2:0,5/0!0:0*1
1/2!3:1,6/2!3:1*0
0/0!1:0,6/3!2:1*-1
1/2!3:1,5/0!3:0*-5
0/0!1:0,6/2!3:1*-1
0/1!2:1,7/2!1:0*21
2/1!3:0,5/0!2:0*-2
1/0!3:-1,8/3!2:0*-2
2/1!3:0,7/3!0:0*1
0/0!3:0,7/1!0:0*1
4/4!2:0,5/1!1:0*1
0/0!2:0,7/1!2:0*1
2/2!1:0,7/1!1:0*6
2/2!3:0,9/4!2:0*2470
4/3!3:0,7/3!3:1*-1
1/1!1:0,7/3!2:0*2
1/2!2:1,6/1!1:0*1
4/2!3:-1,5/0!1:0*-1
4/4!2:0,8/2!0:0*4
4/4!3:0,7/1!0:0*5
2/1!2:0,8/4!2:1*1
1/2!2:1,7/3!1:0*1
1/2!3:0,7/3!0:0*1
2/3!3:0,6/0!1:0*-1
4/4!3:0,6/2!0:0*3
3/3!2:0,8/4!3:1*1
0/1!1:1,8/4!2:0*1
0/1!2:0,9/4!3:0*2
4/4!1:0,7/3!0:0*4
4/3!3:-1,5/0!1:-1*11
4/2!3:-1,8/3!2:0*-1
2/2!1:0,8/3!1:0*-1
0/0!1:0,7/2!3:0*997
4/3!3:-1,7/3!1:1*0
2/3!2:1,6/1!1:0*3
4/4!3:0,6/1!0:0*4
2/1!2:-1,8/2!2:0*2
2/1!3:0,8/2!0:0*1
2/2!3:0,9/3!0:0*3
1/0!3:0,6/2!1:1*1
1/1!1:0,8/4!1:0*1200
2/1!3:-1,7/1!1:0*1
3/4!2:1,7/1!0:0*3
0/2!3:1,5/0!2:0*-3
0/0!3:-1,7/2!1:-1*-1
1/1!3:1,7/2!2:0*-4
3/3!1:0,8/2!2:0*1
0/0!2:0,9/3!1:-1*0
2/2!1:0,9/4!2:0*998
4/3!2:-1,6/1!3:0*994
1/3!3:1,5/0!1:0*01
1/0!2:-1,8/4!2:1*0
0/1!3:0,9/3!0:0*1
1/2!2:1,5/0!1:0*-2
4/3!1:-1,7/2!3:0*-1
4/2!2:-1,6/1!3:0*-1
0/1!3:1,8/3!2:0*-6
4/3!1:-1,6/1!3:0*1
4/3!2:0,6/2!2:1*1
4/3!3:0,7/0!1:-1*1
2/3!2:1,8/4!1:0*2
2/3!3:0,8/4!0:0*2
4/3!2:-1,5/0!2:0*11
0/1!3:0,8/2!1:-1*-1
3/3!1:0,7/2!1:1*1
1/0!2:-1,7/2!0:0*2
0/0!3:-1,7/2!2:0*2
1/2!2:1,9/3!1:0*1
4/4!2:0,5/1!2:1*563
0/0!3:0,7/3!0:0*3
4/4!1:0,7/1!2:0*3
3/3!1:0,5/0!0:0*2
3/3!2:0,9/4!1:0*-3
1/0!3:0,7/3!1:0*-1
1/1!2:0,9/3!1:-1*-20
2/3!1:1,8/3!3:0*-3
2/2!2:-1,5/0!3:0*-1
2/1!3:-1,5/1!2:1*-1
2/2!2:0,5/1!0:0*5
2/2!1:0,6/1!2:0*9998
2/0!3:-1,8/3!1:0*01
4/4!2:0,6/2!1:1*31
2/2!2:0,7/1!0:0*2
1/1!3:0,8/3!3:0*-999
4/4!1:0,7/2!0:0*6
0/0!1:0,6/1!1:0*-1
1/1!3:-1,5/0!2:0*-2
3/3!1:0,8/3!3:0*-284
0/0!1:0,8/2!1:0*-1
1/2!3:0,8/3!2:0*-5
4/4!2:0,7/2!3:0*9984
2/3!1:1,5/1!1:0*01
4/3!3:0,8/2!1:0*-2
3/1!3:-1,9/4!2:0*-4
0/1!1:1,5/0!3:0*-1
0/1!2:0,5/1!2:1*-1
4/3!3:-1,7/3!3:1*-2
2/2!1:0,7/3!2:0*1
3/3!1:0,7/2!1:-1*1
4/4!1:0,7/1!1:0*39
2/2!2:0,5/0!0:0*5
1/1!2:0,8/3!2:0*999
4/3!3:-1,6/1!0:0*2
1/0!3:-1,9/4!2:0*-4
2/3!1:1,6/1!3:0*-3
2/3!2:0,6/1!2:0*-1
0/1!3:0,9/3!2:-1*01
0/1!2:0,5/0!1:0*-1
2/1!3:-1,7/3!0:0*1
2/3!3:0,6/2!2:1*1
4/4!1:0,6/2!1:0*2
2/3!2:1,6/1!3:0*-999
2/2!3:-1,6/1!2:0*-2
4/4!1:0,6/1!1:0*-1
1/0!2:-1,9/2!1:-1*-1
1/0!3:0,7/2!2:0*-1
4/4!3:0,8/2!1:0*3
4/4!2:0,8/2!1:-1*120
3/2!3:0,8/2!0:0*2
2/1!1:-1,8/3!3:0*-1
3/2!2:-1,8/4!3:1*1
0/0!1:0,8/4!2:0*1
0/0!2:0,7/2!2:0*997
0/1!2:1,8/3!0:0*3
1/0!3:0,6/1!2:0*-2
1/2!2:1,9/4!3:0*-1
3/3!1:0,9/4!2:0*-227
2/2!3:1,8/3!2:0*-1
0/0!1:0,6/1!3:0*-996
2/2!1:0,6/2!1:1*999
1/2!2:1,9/3!1:-1*3
4/3!2:-1,6/0!2:-1*-2
2/2!1:0,6/0!1:0*-2
1/0!1:-1,5/0!2:0*-3
4/3!3:-1,6/1!1:0*-2
3/3!2:0,5/1!0:0*8
0/0!1:0,8/4!0:0*2
4/3!3:-1,6/0!1:-1*-2
3/3!2:0,5/0!2:0*111
1/2!2:1,7/3!2:1*-1
4/2!3:-1,9/4!0:0*2
1/2!2:1,9/3!0:0*3
3/3!1:0,9/3!1:-1*21
1/1!2:0,7/3!0:0*6
2/2!1:0,5/0!1:0*2
3/4!2:1,8/4!1:1*128
3/4!3:0,8/4!0:0*5
0/1!3:1,8/4!2:1*2
3/4!2:1,5/0!1:0*0
1/1!2:0,7/2!1:-1*1
1/1!1:0,6/0!2:-1*1232
1/0!2:-1,8/3!1:0*1
1/0!3:0,8/3!0:0*3
3/2!2:-1,5/0!2:0*-54
1/2!1:1,6/1!2:0*-2
1/1!2:-1,5/1!2:1*-1
0/0!3:0,8/4!2:1*-2
4/3!3:-1,5/0!1:0*2
1/2!3:0,5/0!0:0*3
2/2!1:0,8/2!2:0*-1
4/3!2:-1,7/3!1:1*1
1/1!3:0,9/4!1:0*-2
4/3!1:-1,5/0!3:0*0
4/3!2:0,9/4!1:0*1
4/3!3:0,9/4!0:0*2
4/3!3:-1,6/2!0:0*7
3/3!3:0,9/4!1:0*01
1/0!3:0,6/1!3:0*-1
0/0!2:0,6/0!2:-1*-17
0/1!1:1,8/3!3:0*-4
4/4!1:0,7/2!1:0*80
3/2!1:-1,8/3!3:0*-1
3/2!2:0,8/4!2:1*-1
3/2!3:0,6/2!3:1*-1
2/2!1:0,6/2!2:0*-1
1/1!3:0,6/2!0:0*4
1/0!2:-1,9/4!1:0*0
1/0!3:0,9/4!0:0*1
1/1!3:0,9/4!2:0*-259
3/2!2:-1,6/1!3:0*147
1/1!3:0,7/1!3:-1*339
3/3!1:0,7/1!2:0*5
3/3!2:0,7/1!1:0*1
1/1!2:0,5/0!3:0*-696
1/0!3:-1,6/1!2:0*-43
3/3!3:0,6/2!1:1*1
4/4!2:0,6/2!0:0*6
0/1!3:1,7/2!0:0*4
1/1!2:0,9/3!0:0*7
1/2!2:1,8/2!2:-1*-1
2/1!3:0,8/2!1:0*2
4/3!3:0,7/1!1:-1*2
0/0!3:-1,9/4!1:0*1
1/2!2:1,9/4!0:0*1
3/3!3:1,6/2!1:1*-1
1/2!3:1,8/3!2:0*19
3/3!1:0,6/1!3:0*-428
4/3!2:-1,5/1!1:0*01
1/2!3:0,8/4!2:1*-2
0/1!3:1,7/3!1:1*1
0/0!2:0,7/2!1:0*129
1/0!2:-1,7/2!2:0*0
2/2!2:0,6/1!3:0*-60
4/4!1:0,9/4!2:0*-999
3/3!2:0,8/3!2:1*-1
2/2!3:0,8/3!1:0*-1
1/0!2:-1,6/0!2:-1*-6
0/1!3:1,7/1!1:0*-2
2/2!1:0,6/1!3:0*-164
3/4!3:1,8/3!2:0*999
2/2!1:0,9/3!2:-1*4
4/4!2:0,5/0!3:0*-295
4/4!3:0,5/0!2:0*199
0/0!1:0,6/2!0:0*3
4/4!1:0,6/1!2:0*-999
4/4!2:0,8/2!2:0*11
0/0!2:0,8/2!1:0*20
0/1!2:1,7/2!0:0*1
2/1!3:-1,9/4!3:0*-4
2/2!2:0,9/3!1:-1*11
2/1!3:-1,8/2!2:0*-4
2/2!3:1,6/1!2:0*-2
4/4!2:0,8/3!2:0*9951
0/1!3:1,7/2!1:0*-6
1/1!1:0,8/3!0:0*3
4/2!3:-1,5/0!2:0*-2
1/2!2:1,9/2!1:-1*0
0/1!3:1,9/2!0:0*1
2/3!3:1,6/1!3:0*998
4/3!3:-1,7/1!2:-1*-1
4/3!3:-1,5/1!0:0*3
4/4!3:0,7/2!1:0*-11
0/0!2:0,5/1!0:0*9
0/2!3:1,8/3!2:0*-1
2/2!2:0,7/3!0:0*2
2/1!3:-1,5/0!2:0*-22
4/4!1:0,8/2!1:0*9
3/4!3:0,8/2!0:0*2
3/2!3:-1,6/2!3:1*11
2/0!3:-1,9/3!1:0*1
1/3!3:1,9/3!0:0*5
2/3!2:1,5/0!2:0*-7
1/1!1:0,7/1!2:0*3
1/1!3:0,7/2!2:0*12-
4/4!1:0,7/3!1:1*122
3/3!1:0,5/0!2:0*999
1/1!1:0,8/2!1:0*81
2/3!1:1,8/3!2:0*-1
0/1!3:0,7/1!3:-1*11
4/3!3:0,5/1!1:0*-1
2/3!2:0,7/1!2:0*-1
1/1!1:0,8/3!2:0*999
0/0!3:0,7/2!3:0*-1
1/1!1:0,9/3!0:0*4
1/2!3:0,9/3!2:0*-2
0/0!3:0,9/4!2:0*998
0/1!3:1,7/1!0:0*7
2/3!2:1,7/1!1:0*1
2/3!3:0,7/1!0:0*1
1/1!1:0,5/1!1:1*-500
4/3!1:-1,8/3!3:0*1
0/0!2:0,8/4!1:0*1
0/1!3:1,8/4!0:0*7
3/3!2:0,5/1!1:1*5
3/2!3:-1,8/2!3:-1*0
2/3!1:1,5/0!2:0*-1
0/2!3:1,8/4!2:1*-1
4/4!3:0,8/2!2:0*-1
2/2!2:0,5/0!1:0*997
1/2!2:1,5/0!0:0*2
1/0!3:0,7/1!2:-1*-1
0/1!3:0,8/3!2:0*1
1/0!3:0,6/2!1:0*01
4/4!2:0,5/1!0:0*1
0/1!3:0,7/3!1:1*-2
2/2!1:0,7/3!1:1*3432
1/0!2:-1,6/1!2:0*-35
4/3!3:-1,7/3!0:0*7
4/3!3:-1,6/1!3:0*-5
0/0!2:0,7/3!0:0*2
1/2!2:1,9/4!1:1*1
2/3!2:1,7/1!0:0*7
4/3!3:-1,7/2!2:0*-52
4/4!2:0,8/3!3:0*-235
0/1!3:1,5/1!2:1*-1
1/1!2:0,7/3!1:1*999
1/0!3:-1,7/3!0:0*3
1/1!2:0,6/1!3:0*-321
4/3!3:0,7/2!1:0*0
2/1!3:0,8/3!1:0*0
3/2!1:-1,6/0!2:0*1
3/2!2:0,8/3!0:0*2
3/3!2:0,9/4!3:0*999
3/3!3:0,9/4!2:0*1123
0/2!3:1,9/3!0:0*2
2/3!2:0,7/3!2:1*-1
2/1!3:-1,9/3!1:0*-2
1/0!3:0,6/0!3:-1*842
4/3!3:-1,9/3!1:0*-1
2/3!1:1,7/2!0:0*1
1/2!3:1,6/1!2:0*0
2/3!2:1,5/0!3:0*11
2/3!3:0,5/0!1:0*-2
3/4!2:1,5/0!2:0*9
3/4!3:0,7/2!3:0*-2
2/3!2:1,6/2!2:1*3
2/3!2:1,5/1!1:0*4
2/3!3:0,5/1!0:0*1
2/1!3:-1,7/1!0:0*4
